Date,EquipmentID,UsageHours,Temperature,Vibration,Pressure,Failure
2025-07-18 00:29:38,Pump2,7.88,65.01,0.0098,108.21,0
2025-07-18 00:59:38,Fan1,10.16,61.01,0.0077,109.18,0
2025-07-18 01:29:38,Compressor1,1.94,70.75,0.0198,123.88,0
2025-07-18 01:59:38,Pump2,7.72,61.56,0.0139,102.91,0
2025-07-18 02:29:38,Compressor1,7.6,65.23,0.0216,119.36,0
2025-07-18 02:59:38,Compressor2,1.29,69.89,0.0184,119.2,0
2025-07-18 03:29:38,Compressor2,8.01,74.06,0.0187,120.99,0
2025-07-18 03:59:38,Pump1,11.56,63.23,0.0166,111.79,0
2025-07-18 04:29:38,Fan1,6.69,60.15,0.0066,114.5,0
2025-07-18 04:59:38,Pump1,10.99,65.64,0.0139,108.87,0
2025-07-18 05:29:38,Compressor2,4.69,72.55,0.0204,123.93,0
2025-07-18 05:59:38,Compressor1,3.53,68.05,0.0169,120.34,0
2025-07-18 06:29:38,Compressor1,4.99,66.26,0.0138,124.91,0
2025-07-18 06:59:38,Compressor2,3.19,73.43,0.0167,123.92,0
2025-07-18 07:29:38,Pump2,11.02,66.87,0.0102,115.94,0
2025-07-18 07:59:38,Pump2,8.27,70.03,0.0169,116.27,0
2025-07-18 08:29:38,Pump1,3.09,66.65,0.0166,106.31,0
2025-07-18 08:59:38,Pump1,4.24,66.94,0.0167,112.5,0
2025-07-18 09:29:38,Compressor2,1.9,77.44,0.0204,117.07,0
2025-07-18 09:59:38,Compressor2,8.84,71.24,0.0238,116.46,0
2025-07-18 10:29:38,Compressor2,5.97,71.33,0.0165,124.38,0
2025-07-18 10:59:38,Fan1,4.25,58.75,0.0038,110.6,0
2025-07-18 11:29:38,Compressor1,4.49,69.56,0.017,125.17,0
2025-07-18 11:59:38,Pump1,1.86,63.97,0.012,109.99,0
2025-07-18 12:29:38,Fan1,9.97,58.76,0.0106,110.41,0
2025-07-18 12:59:38,Compressor2,10.05,74.92,0.0143,118.65,0
2025-07-18 13:29:38,Compressor1,10.52,75.41,0.0226,124.05,0
2025-07-18 13:59:38,Compressor2,9.71,71.95,0.0244,121.42,0
2025-07-18 14:29:38,Compressor1,10.61,77.11,0.0153,117.28,0
2025-07-18 14:59:38,Pump2,9.57,65.51,0.0127,111.53,0
2025-07-18 15:29:38,Pump2,9.79,70.84,0.0181,110.35,0
2025-07-18 15:59:38,Pump1,7.26,70.75,0.0093,103.82,0
2025-07-18 16:29:38,Pump1,3.19,68.44,0.0135,104.31,0
2025-07-18 16:59:38,Compressor1,10.46,66.11,0.0171,116.82,0
2025-07-18 17:29:38,Pump1,10.57,69.27,0.0195,105.18,0
2025-07-18 17:59:38,Fan1,4.03,80.24,0.0416,127.46,1
2025-07-18 18:29:38,Pump2,6.06,69.44,0.0166,116.96,0
2025-07-18 18:59:38,Fan1,5.57,62.68,0.0114,110.49,0
2025-07-18 19:29:38,Compressor2,10.74,72.22,0.0223,116.19,0
2025-07-18 19:59:38,Pump2,2.33,71.89,0.0143,115.08,0
2025-07-18 20:29:38,Pump2,1.81,67.91,0.0141,111.84,0
2025-07-18 20:59:38,Compressor1,2.5,68.41,0.0172,120.09,0
2025-07-18 21:29:38,Compressor1,2.88,86.33,0.064,144.79,1
2025-07-18 21:59:38,Compressor1,4.01,67.17,0.0234,117.38,0
2025-07-18 22:29:38,Compressor1,8.05,77.15,0.0225,122.9,0
2025-07-18 22:59:38,Pump1,3.75,62.29,0.0101,104.21,0
2025-07-18 23:29:38,Pump2,2.06,69.79,0.0133,111.9,0
2025-07-18 23:59:38,Fan1,11.28,60.76,0.0086,106.74,0
2025-07-19 00:29:38,Pump1,6.05,69.33,0.0147,108.47,0
2025-07-19 00:59:38,Pump2,11.9,69.19,0.0205,110.98,0
2025-07-19 01:29:38,Pump1,8.46,69.55,0.0175,113.41,0
2025-07-19 01:59:38,Fan1,1.19,64.86,0.0111,106.73,0
2025-07-19 02:29:38,Pump1,4.4,67.85,0.0169,111.39,0
2025-07-19 02:59:38,Fan1,3.62,64.52,0.0088,112.28,0
2025-07-19 03:29:38,Fan1,11.75,61.57,0.0078,111.1,0
2025-07-19 03:59:38,Pump2,11.87,67.21,0.0092,117.29,0
2025-07-19 04:29:38,Pump2,1.77,68.13,0.0082,112.13,0
2025-07-19 04:59:38,Compressor2,6.58,72.53,0.0203,114.84,0
2025-07-19 05:29:38,Compressor2,7.99,72.64,0.0145,123.19,0
2025-07-19 05:59:38,Pump2,5.77,70.86,0.0142,113.43,0
2025-07-19 06:29:38,Pump1,2.68,67.01,0.0181,111.13,0
2025-07-19 06:59:38,Compressor2,3.15,68.28,0.0212,124.69,0
2025-07-19 07:29:38,Compressor1,5.1,76.94,0.0251,125.51,0
2025-07-19 07:59:38,Pump1,5.8,70.02,0.0173,107.51,0
2025-07-19 08:29:38,Fan1,9.09,59.86,0.0134,112.83,0
2025-07-19 08:59:38,Pump2,3.8,69.59,0.0174,108.9,0
2025-07-19 09:29:38,Compressor1,6.7,70.97,0.0235,123.58,0
2025-07-19 09:59:38,Compressor2,5.53,75.5,0.0155,119.15,0
2025-07-19 10:29:38,Fan1,9.23,60.34,0.006,106.12,0
2025-07-19 10:59:38,Compressor1,2.88,74.24,0.0191,121.07,0
2025-07-19 11:29:38,Compressor1,9.25,70.48,0.021,119.51,0
2025-07-19 11:59:38,Compressor2,1.94,65.8,0.0176,113.6,0
2025-07-19 12:29:38,Pump1,8.32,60.8,0.0108,117.09,0
2025-07-19 12:59:38,Compressor2,6.21,75.74,0.0216,128.42,0
2025-07-19 13:29:38,Pump2,1.63,68.7,0.0131,108.98,0
2025-07-19 13:59:38,Pump2,11.46,62.55,0.0116,112.11,0
2025-07-19 14:29:38,Compressor2,11.53,67.85,0.0158,123.15,0
2025-07-19 14:59:38,Fan1,9.13,62.27,0.0119,111.47,0
2025-07-19 15:29:38,Pump1,2.57,69.39,0.0162,107.48,0
2025-07-19 15:59:38,Pump1,10.62,65.79,0.0133,112.13,0
2025-07-19 16:29:38,Pump2,2.16,61.67,0.022,111.28,0
2025-07-19 16:59:38,Fan1,10.87,57.82,0.0088,109.89,0
2025-07-19 17:29:38,Fan1,7.61,63.66,0.0143,112.28,0
2025-07-19 17:59:38,Compressor2,3.85,73.04,0.0181,117.95,0
2025-07-19 18:29:38,Pump1,5.18,66.34,0.0127,106.46,0
2025-07-19 18:59:38,Compressor1,9.76,71.79,0.0164,121.92,0
2025-07-19 19:29:38,Compressor1,3.41,68.12,0.0214,119.79,0
2025-07-19 19:59:38,Pump1,2.36,69.66,0.0133,117.7,0
2025-07-19 20:29:38,Compressor1,8.88,72.36,0.0209,117.98,0
2025-07-19 20:59:38,Pump2,9.97,66.83,0.013,107.74,0
2025-07-19 21:29:38,Compressor1,6.81,77.91,0.0201,121.69,0
2025-07-19 21:59:38,Pump2,1.6,64.79,0.0186,114.7,0
2025-07-19 22:29:38,Compressor1,9.23,66.82,0.0183,117.65,0
2025-07-19 22:59:38,Pump2,2.85,65.52,0.0187,115.41,0
2025-07-19 23:29:38,Compressor2,7.9,69.89,0.0189,126.06,0
2025-07-19 23:59:38,Pump2,9.75,70.56,0.0169,113.47,0
2025-07-20 00:29:38,Compressor1,6.38,71.44,0.0124,116.0,0
2025-07-20 00:59:38,Fan1,5.22,65.21,0.006,106.62,0
2025-07-20 01:29:38,Compressor2,7.12,72.4,0.023,114.87,0
2025-07-20 01:59:38,Pump1,2.29,70.51,0.0087,111.72,0
2025-07-20 02:29:38,Pump1,7.19,61.48,0.0165,107.16,0
2025-07-20 02:59:38,Compressor2,3.73,73.36,0.028,120.95,0
2025-07-20 03:29:38,Pump2,11.85,68.19,0.0142,107.92,0
2025-07-20 03:59:38,Pump2,3.37,65.06,0.0129,112.5,0
2025-07-20 04:29:38,Compressor1,10.94,65.69,0.0156,118.56,0
2025-07-20 04:59:38,Compressor2,7.96,71.77,0.0218,118.77,0
2025-07-20 05:29:38,Pump2,5.77,67.77,0.0088,112.8,0
2025-07-20 05:59:38,Compressor2,11.0,68.85,0.0207,113.98,0
2025-07-20 06:29:38,Pump2,2.93,65.15,0.0144,114.68,0
2025-07-20 06:59:38,Compressor2,10.86,78.92,0.0196,120.71,0
2025-07-20 07:29:38,Compressor2,7.52,74.33,0.0255,120.43,0
2025-07-20 07:59:38,Compressor2,11.72,72.3,0.0164,124.65,0
2025-07-20 08:29:38,Fan1,5.71,67.27,0.0125,105.34,0
2025-07-20 08:59:38,Fan1,1.87,65.43,0.0062,102.12,0
2025-07-20 09:29:38,Compressor2,11.43,79.33,0.0202,114.61,0
2025-07-20 09:59:38,Compressor2,11.02,75.73,0.0207,123.64,0
2025-07-20 10:29:38,Compressor2,2.85,76.01,0.0187,117.61,0
2025-07-20 10:59:38,Pump2,5.17,64.42,0.0219,107.98,0
2025-07-20 11:29:38,Pump1,1.02,65.32,0.0182,111.15,0
2025-07-20 11:59:38,Compressor2,7.8,73.88,0.0163,118.86,0
2025-07-20 12:29:38,Pump1,1.1,64.11,0.017,112.31,0
2025-07-20 12:59:38,Compressor1,6.18,67.4,0.0258,117.76,0
2025-07-20 13:29:38,Compressor1,9.22,99.85,0.0768,127.89,1
2025-07-20 13:59:38,Fan1,10.91,57.27,0.0092,111.61,0
2025-07-20 14:29:38,Compressor1,2.4,74.59,0.0192,124.26,0
2025-07-20 14:59:38,Compressor1,2.39,65.6,0.0261,120.88,0
2025-07-20 15:29:38,Compressor1,4.18,78.33,0.0204,117.28,0
2025-07-20 15:59:38,Pump2,8.71,65.56,0.0117,110.11,0
2025-07-20 16:29:38,Compressor2,7.92,70.29,0.0161,123.18,0
2025-07-20 16:59:38,Pump2,1.56,65.45,0.017,104.53,0
2025-07-20 17:29:38,Compressor1,2.21,72.47,0.021,113.35,0
2025-07-20 17:59:38,Pump2,3.33,67.95,0.0082,110.74,0
2025-07-20 18:29:38,Fan1,8.51,58.49,0.0066,112.02,0
2025-07-20 18:59:38,Compressor2,3.31,75.77,0.0158,124.0,0
2025-07-20 19:29:38,Compressor2,3.12,72.98,0.0274,125.14,0
2025-07-20 19:59:38,Compressor1,1.48,76.76,0.015,125.79,0
2025-07-20 20:29:38,Compressor2,8.89,72.78,0.0233,122.9,0
2025-07-20 20:59:38,Pump1,4.19,61.93,0.017,113.01,0
2025-07-20 21:29:38,Compressor1,2.82,72.99,0.0259,125.46,0
2025-07-20 21:59:38,Pump2,1.1,64.57,0.0156,112.97,0
2025-07-20 22:29:38,Pump2,3.46,64.56,0.0143,109.79,0
2025-07-20 22:59:38,Pump2,3.74,66.34,0.0133,110.86,0
2025-07-20 23:29:38,Fan1,3.9,64.58,0.011,114.97,0
2025-07-20 23:59:38,Pump1,2.94,69.69,0.0166,117.1,0
2025-07-21 00:29:38,Pump1,3.83,69.62,0.0142,114.55,0
2025-07-21 00:59:38,Pump2,2.71,69.75,0.0164,115.84,0
2025-07-21 01:29:38,Pump2,7.27,64.65,0.0158,105.93,0
2025-07-21 01:59:38,Compressor1,5.69,75.11,0.0161,117.79,0
2025-07-21 02:29:38,Pump1,10.09,69.22,0.0104,103.95,0
2025-07-21 02:59:38,Pump2,1.1,70.42,0.0183,115.89,0
2025-07-21 03:29:38,Pump2,2.79,64.57,0.0119,111.29,0
2025-07-21 03:59:38,Pump1,2.13,63.9,0.0074,109.02,0
2025-07-21 04:29:38,Compressor1,10.67,72.7,0.0241,114.5,0
2025-07-21 04:59:38,Pump1,1.84,64.68,0.022,105.41,0
2025-07-21 05:29:38,Pump2,8.47,66.86,0.0137,113.72,0
2025-07-21 05:59:38,Pump1,3.92,68.47,0.0173,111.72,0
2025-07-21 06:29:38,Pump2,9.64,62.91,0.0147,115.93,0
2025-07-21 06:59:38,Pump1,4.88,66.24,0.0158,113.89,0
2025-07-21 07:29:38,Pump2,5.61,69.54,0.0165,110.21,0
2025-07-21 07:59:38,Compressor2,9.92,70.87,0.0192,121.74,0
2025-07-21 08:29:38,Fan1,1.66,65.59,0.0157,114.1,0
2025-07-21 08:59:38,Pump2,5.63,67.26,0.0174,112.13,0
2025-07-21 09:29:38,Pump2,5.09,68.02,0.0078,117.51,0
2025-07-21 09:59:38,Pump1,1.14,64.67,0.0143,107.74,0
2025-07-21 10:29:38,Compressor2,4.71,75.61,0.0163,117.03,0
2025-07-21 10:59:38,Pump1,5.36,71.67,0.012,108.58,0
2025-07-21 11:29:38,Compressor2,2.72,72.64,0.0259,116.96,0
2025-07-21 11:59:38,Compressor2,11.74,65.52,0.0205,124.21,0
2025-07-21 12:29:38,Compressor1,8.11,71.94,0.0133,124.86,0
2025-07-21 12:59:38,Pump1,3.33,92.35,0.0488,120.1,1
2025-07-21 13:29:38,Pump1,1.49,65.77,0.0081,108.35,0
2025-07-21 13:59:38,Fan1,4.46,62.82,0.0098,109.72,0
2025-07-21 14:29:38,Compressor2,7.46,69.96,0.0259,114.83,0
2025-07-21 14:59:38,Compressor1,3.55,70.54,0.0184,127.46,0
2025-07-21 15:29:38,Compressor2,11.23,74.87,0.021,121.34,0
2025-07-21 15:59:38,Compressor1,3.63,69.64,0.0258,123.16,0
2025-07-21 16:29:38,Pump1,7.02,71.54,0.0088,111.36,0
2025-07-21 16:59:38,Fan1,1.98,62.61,0.0067,107.22,0
2025-07-21 17:29:38,Compressor1,7.26,76.54,0.0156,118.49,0
2025-07-21 17:59:38,Pump2,4.45,66.41,0.0147,114.39,0
2025-07-21 18:29:38,Pump1,3.69,64.25,0.019,111.45,0
2025-07-21 18:59:38,Compressor1,8.36,75.04,0.0175,127.22,0
2025-07-21 19:29:38,Pump2,9.45,67.48,0.0169,118.2,0
2025-07-21 19:59:38,Compressor1,11.43,67.09,0.0201,124.46,0
2025-07-21 20:29:38,Pump1,6.21,73.03,0.0175,111.09,0
2025-07-21 20:59:38,Pump2,4.28,67.94,0.0118,110.74,0
2025-07-21 21:29:38,Pump1,9.28,63.81,0.0176,108.75,0
2025-07-21 21:59:38,Pump2,7.27,70.75,0.0176,112.52,0
2025-07-21 22:29:38,Compressor2,11.33,75.29,0.0168,123.89,0
2025-07-21 22:59:38,Pump2,8.41,69.24,0.0174,116.52,0
2025-07-21 23:29:38,Compressor1,9.2,75.15,0.023,115.64,0
2025-07-21 23:59:38,Pump2,1.16,66.31,0.0219,111.28,0
2025-07-22 00:29:38,Compressor1,4.87,73.85,0.0217,116.72,0
2025-07-22 00:59:38,Compressor1,5.79,72.73,0.022,117.39,0
2025-07-22 01:29:38,Pump1,8.15,69.73,0.0174,108.3,0
2025-07-22 01:59:38,Pump1,8.34,65.97,0.0172,113.92,0
2025-07-22 02:29:38,Compressor1,6.1,77.23,0.0208,123.3,0
2025-07-22 02:59:38,Pump2,4.38,70.79,0.0145,108.62,0
2025-07-22 03:29:38,Pump1,9.98,65.36,0.0109,112.46,0
2025-07-22 03:59:38,Pump2,5.33,71.26,0.0136,114.74,0
2025-07-22 04:29:38,Pump2,3.54,63.9,0.0105,107.62,0
2025-07-22 04:59:38,Fan1,2.03,60.59,0.0101,104.65,0
2025-07-22 05:29:38,Compressor2,9.17,75.47,0.0168,118.1,0
2025-07-22 05:59:38,Pump2,9.58,68.42,0.0166,106.38,0
2025-07-22 06:29:38,Pump1,6.05,65.16,0.0139,109.3,0
2025-07-22 06:59:38,Compressor1,2.11,74.54,0.024,117.88,0
2025-07-22 07:29:38,Compressor1,9.89,67.56,0.0156,125.87,0
2025-07-22 07:59:38,Pump1,11.94,61.22,0.0139,107.25,0
2025-07-22 08:29:38,Compressor2,2.68,65.63,0.013,119.43,0
2025-07-22 08:59:38,Pump2,4.83,64.44,0.0168,115.0,0
2025-07-22 09:29:38,Compressor1,10.31,79.55,0.0143,118.93,0
2025-07-22 09:59:38,Pump2,10.71,71.22,0.0212,111.24,0
2025-07-22 10:29:38,Compressor1,10.01,73.19,0.0222,123.55,0
2025-07-22 10:59:38,Compressor2,4.87,72.53,0.02,128.12,0
2025-07-22 11:29:38,Pump1,4.46,89.55,0.0716,120.73,1
2025-07-22 11:59:38,Compressor2,5.24,75.06,0.0208,119.69,0
2025-07-22 12:29:38,Pump1,5.79,65.51,0.0126,112.28,0
2025-07-22 12:59:38,Fan1,4.6,62.62,0.006,106.87,0
2025-07-22 13:29:38,Pump1,5.43,73.3,0.0096,114.93,0
2025-07-22 13:59:38,Pump1,4.49,66.1,0.0165,108.47,0
2025-07-22 14:29:38,Fan1,11.64,62.65,0.0107,107.99,0
2025-07-22 14:59:38,Pump1,8.97,62.02,0.0207,116.3,0
2025-07-22 15:29:38,Compressor2,3.86,73.29,0.0279,121.94,0
2025-07-22 15:59:38,Compressor2,11.17,71.78,0.0174,120.42,0
2025-07-22 16:29:38,Compressor1,3.65,73.5,0.0199,122.67,0
2025-07-22 16:59:38,Pump1,7.14,67.34,0.0153,104.27,0
2025-07-22 17:29:38,Compressor1,10.0,65.8,0.0128,117.73,0
2025-07-22 17:59:38,Fan1,2.69,67.36,0.0066,107.18,0
2025-07-22 18:29:38,Compressor2,4.06,71.05,0.0258,117.79,0
2025-07-22 18:59:38,Pump1,3.06,70.25,0.0125,112.8,0
2025-07-22 19:29:38,Pump1,5.74,66.15,0.0117,106.31,0
2025-07-22 19:59:38,Compressor1,4.04,70.19,0.0138,113.47,0
2025-07-22 20:29:38,Pump1,3.93,62.61,0.0092,106.7,0
2025-07-22 20:59:38,Compressor1,8.61,69.0,0.0148,125.35,0
2025-07-22 21:29:38,Fan1,8.71,62.34,0.0108,106.7,0
2025-07-22 21:59:38,Pump1,11.58,64.91,0.0098,113.37,0
2025-07-22 22:29:38,Pump2,11.66,68.47,0.0158,108.71,0
2025-07-22 22:59:38,Compressor2,6.53,76.13,0.0147,119.37,0
2025-07-22 23:29:38,Compressor1,6.35,70.48,0.0237,119.06,0
2025-07-22 23:59:38,Compressor2,8.04,71.65,0.0155,124.19,0
2025-07-23 00:29:38,Pump1,4.95,63.51,0.0206,116.2,0
2025-07-23 00:59:38,Compressor2,6.8,77.12,0.0226,125.24,0
2025-07-23 01:29:38,Fan1,4.78,60.82,0.0069,111.94,0
2025-07-23 01:59:38,Fan1,2.62,60.34,0.0054,112.32,0
2025-07-23 02:29:38,Compressor1,1.45,71.55,0.0194,113.33,0
2025-07-23 02:59:38,Pump1,9.64,68.46,0.0126,117.46,0
2025-07-23 03:29:38,Pump2,1.89,70.26,0.0114,113.53,0
2025-07-23 03:59:38,Compressor1,11.12,69.08,0.0235,127.85,0
2025-07-23 04:29:38,Pump2,7.1,65.28,0.0131,107.76,0
2025-07-23 04:59:38,Compressor1,6.79,74.79,0.0248,114.66,0
2025-07-23 05:29:38,Compressor1,7.15,71.23,0.0211,115.64,0
2025-07-23 05:59:38,Pump2,10.9,64.41,0.0167,109.09,0
2025-07-23 06:29:38,Compressor1,1.6,77.6,0.0249,118.86,0
2025-07-23 06:59:38,Fan1,2.34,62.98,0.0129,112.83,0
2025-07-23 07:29:38,Compressor2,8.43,72.83,0.0184,120.61,0
2025-07-23 07:59:38,Compressor1,2.68,73.65,0.015,112.53,0
2025-07-23 08:29:38,Compressor2,5.45,74.61,0.0183,116.29,0
2025-07-23 08:59:38,Compressor1,8.0,77.92,0.0224,117.38,0
2025-07-23 09:29:38,Compressor2,2.1,69.04,0.018,117.17,0
2025-07-23 09:59:38,Compressor1,6.03,67.93,0.0177,115.85,0
2025-07-23 10:29:38,Compressor2,2.53,71.73,0.0202,116.36,0
2025-07-23 10:59:38,Compressor2,6.64,67.4,0.0253,121.24,0
2025-07-23 11:29:38,Pump2,5.33,67.34,0.0161,108.33,0
2025-07-23 11:59:38,Compressor2,3.85,74.88,0.0207,123.0,0
2025-07-23 12:29:38,Pump1,2.06,68.25,0.0176,108.91,0
2025-07-23 12:59:38,Pump2,5.22,68.52,0.0145,111.04,0
2025-07-23 13:29:38,Pump1,1.32,64.02,0.0136,109.25,0
2025-07-23 13:59:38,Compressor2,4.15,67.4,0.02,121.91,0
2025-07-23 14:29:38,Compressor2,1.37,64.74,0.0268,116.13,0
2025-07-23 14:59:38,Fan1,8.06,63.28,0.0119,111.6,0
2025-07-23 15:29:38,Compressor2,5.83,78.7,0.0241,121.51,0
2025-07-23 15:59:38,Pump1,4.64,68.74,0.0162,109.77,0
2025-07-23 16:29:38,Pump1,6.88,69.89,0.0132,107.07,0
2025-07-23 16:59:38,Compressor2,11.09,70.33,0.0148,118.48,0
2025-07-23 17:29:38,Pump1,11.17,68.37,0.0133,109.85,0
2025-07-23 17:59:38,Compressor2,11.79,74.92,0.0236,111.99,0
2025-07-23 18:29:38,Pump2,6.58,65.59,0.0098,108.3,0
2025-07-23 18:59:38,Pump1,3.16,69.13,0.0127,109.94,0
2025-07-23 19:29:38,Compressor1,5.7,74.14,0.0251,123.03,0
2025-07-23 19:59:38,Pump2,2.01,87.02,0.0774,133.54,1
2025-07-23 20:29:38,Compressor2,8.92,69.67,0.0219,112.44,0
2025-07-23 20:59:38,Fan1,2.43,64.39,0.0136,109.52,0
2025-07-23 21:29:38,Pump2,11.07,69.19,0.0204,111.03,0
2025-07-23 21:59:38,Pump2,6.54,70.88,0.0148,113.33,0
2025-07-23 22:29:38,Pump2,4.35,66.97,0.0195,112.73,0
2025-07-23 22:59:38,Pump2,2.26,64.98,0.0144,109.23,0
2025-07-23 23:29:38,Pump1,1.21,64.43,0.0156,108.49,0
2025-07-23 23:59:38,Compressor2,4.83,69.8,0.0212,123.96,0
2025-07-24 00:29:38,Compressor2,7.84,72.51,0.0187,124.98,0
2025-07-24 00:59:38,Compressor2,10.44,71.33,0.0228,123.11,0
2025-07-24 01:29:38,Pump2,3.62,68.53,0.0162,113.85,0
2025-07-24 01:59:38,Compressor2,4.02,68.89,0.0219,116.86,0
2025-07-24 02:29:38,Fan1,2.97,62.45,0.0087,109.88,0
2025-07-24 02:59:38,Compressor2,4.04,68.77,0.0121,123.52,0
2025-07-24 03:29:38,Fan1,2.92,62.33,0.0078,107.4,0
2025-07-24 03:59:38,Compressor2,8.89,77.12,0.0189,113.31,0
2025-07-24 04:29:38,Fan1,2.2,59.67,0.0039,104.31,0
2025-07-24 04:59:38,Compressor1,1.27,67.97,0.0231,120.68,0
2025-07-24 05:29:38,Fan1,11.23,59.46,0.0088,107.01,0
2025-07-24 05:59:38,Compressor2,5.17,76.05,0.0193,127.62,0
2025-07-24 06:29:38,Pump1,11.98,72.15,0.0193,108.5,0
2025-07-24 06:59:38,Pump1,4.49,68.77,0.0196,109.5,0
2025-07-24 07:29:38,Fan1,8.62,64.57,0.0082,109.34,0
2025-07-24 07:59:38,Pump1,5.94,70.57,0.0188,108.93,0
2025-07-24 08:29:38,Compressor1,9.75,70.86,0.0209,121.8,0
2025-07-24 08:59:38,Compressor1,10.64,90.51,0.0623,145.89,1
2025-07-24 09:29:38,Compressor1,5.75,78.39,0.0133,117.48,0
2025-07-24 09:59:38,Compressor1,8.83,74.54,0.0222,121.82,0
2025-07-24 10:29:38,Pump1,11.02,66.9,0.0179,116.8,0
2025-07-24 10:59:38,Pump2,6.6,64.93,0.0165,114.92,0
2025-07-24 11:29:38,Fan1,11.39,60.54,0.0088,109.65,0
2025-07-24 11:59:38,Compressor2,5.22,76.22,0.0206,121.04,0
2025-07-24 12:29:38,Pump2,4.46,64.44,0.0115,114.2,0
2025-07-24 12:59:38,Pump2,9.29,67.59,0.0155,113.34,0
2025-07-24 13:29:38,Pump2,6.94,60.75,0.0209,111.78,0
2025-07-24 13:59:38,Compressor2,5.99,73.67,0.0228,113.35,0
2025-07-24 14:29:38,Compressor1,9.05,69.47,0.0203,128.47,0
2025-07-24 14:59:38,Fan1,9.09,57.06,0.0105,110.87,0
2025-07-24 15:29:38,Pump1,10.26,73.15,0.0136,109.62,0
2025-07-24 15:59:38,Pump2,3.15,67.93,0.0155,107.68,0
2025-07-24 16:29:38,Pump1,1.04,70.7,0.0155,110.74,0
2025-07-24 16:59:38,Fan1,4.84,66.85,0.0138,108.76,0
2025-07-24 17:29:38,Compressor1,6.98,70.21,0.025,124.45,0
2025-07-24 17:59:38,Compressor1,2.27,74.84,0.0152,123.83,0
2025-07-24 18:29:38,Compressor1,8.56,73.4,0.0214,124.17,0
2025-07-24 18:59:38,Compressor2,5.31,73.9,0.0209,116.69,0
2025-07-24 19:29:38,Fan1,3.43,63.64,0.0095,105.35,0
2025-07-24 19:59:38,Compressor2,8.94,67.9,0.0227,117.62,0
2025-07-24 20:29:38,Compressor2,6.89,71.75,0.0147,118.55,0
2025-07-24 20:59:38,Pump2,9.07,66.29,0.0098,110.74,0
2025-07-24 21:29:38,Compressor1,1.27,76.37,0.0117,119.65,0
2025-07-24 21:59:38,Compressor1,3.97,70.37,0.0181,125.22,0
2025-07-24 22:29:38,Pump1,2.05,68.12,0.018,117.2,0
2025-07-24 22:59:38,Compressor1,3.23,73.89,0.015,116.33,0
2025-07-24 23:29:38,Compressor1,6.87,69.17,0.0198,124.65,0
2025-07-24 23:59:38,Compressor2,1.27,73.83,0.0193,118.7,0
2025-07-25 00:29:38,Pump2,2.86,69.32,0.0168,103.94,0
2025-07-25 00:59:38,Compressor1,1.65,72.02,0.0253,125.97,0
2025-07-25 01:29:38,Compressor2,3.3,73.24,0.0237,120.93,0
2025-07-25 01:59:38,Compressor1,11.92,71.05,0.0217,123.93,0
2025-07-25 02:29:38,Pump2,10.57,70.75,0.0119,108.36,0
2025-07-25 02:59:38,Pump2,4.26,67.39,0.0188,110.73,0
2025-07-25 03:29:38,Compressor2,4.19,78.08,0.0243,115.59,0
2025-07-25 03:59:38,Compressor1,8.92,69.33,0.0246,127.93,0
2025-07-25 04:29:38,Compressor1,1.06,67.57,0.0165,126.13,0
2025-07-25 04:59:38,Compressor2,7.15,73.33,0.02,117.13,0
2025-07-25 05:29:38,Compressor1,5.44,73.55,0.0193,119.04,0
2025-07-25 05:59:38,Pump2,9.77,68.35,0.0117,108.43,0
2025-07-25 06:29:38,Fan1,11.0,61.37,0.0093,107.44,0
2025-07-25 06:59:38,Compressor2,4.56,66.14,0.0167,124.57,0
2025-07-25 07:29:38,Fan1,5.33,63.01,0.0104,108.8,0
2025-07-25 07:59:38,Pump1,11.4,71.54,0.0205,115.48,0
2025-07-25 08:29:38,Fan1,4.83,62.59,0.0101,109.17,0
2025-07-25 08:59:38,Pump2,3.1,71.72,0.022,112.58,0
2025-07-25 09:29:38,Pump2,5.06,67.96,0.0143,103.18,0
2025-07-25 09:59:38,Compressor1,4.02,72.31,0.0212,124.48,0
2025-07-25 10:29:38,Compressor2,10.62,76.07,0.0162,116.88,0
2025-07-25 10:59:38,Pump2,1.91,65.74,0.012,115.48,0
2025-07-25 11:29:38,Compressor2,9.11,72.15,0.0267,125.15,0
2025-07-25 11:59:38,Compressor2,8.31,75.67,0.0152,112.52,0
2025-07-25 12:29:38,Pump2,4.03,68.97,0.0091,111.66,0
2025-07-25 12:59:38,Pump1,6.13,63.11,0.0189,103.79,0
2025-07-25 13:29:38,Pump2,11.62,71.24,0.0102,110.53,0
2025-07-25 13:59:38,Pump2,10.51,68.31,0.0149,114.08,0
2025-07-25 14:29:38,Fan1,3.07,57.81,0.0073,107.69,0
2025-07-25 14:59:38,Compressor1,6.75,72.89,0.016,126.92,0
2025-07-25 15:29:38,Pump2,4.82,70.15,0.0103,113.92,0
2025-07-25 15:59:38,Fan1,6.14,57.02,0.0129,104.37,0
2025-07-25 16:29:38,Compressor2,10.91,67.98,0.0195,125.21,0
2025-07-25 16:59:38,Compressor1,11.04,70.97,0.019,112.35,0
2025-07-25 17:29:38,Compressor1,6.21,75.09,0.0228,123.15,0
2025-07-25 17:59:38,Pump1,10.91,69.75,0.0202,116.31,0
2025-07-25 18:29:38,Pump1,7.57,65.74,0.0159,108.98,0
